IVE	1368538074	price	76.93
IVE	1368538074	bid	76.91
IVE	1368538074	ask	77.0
IVE	1368538075	price	76.91
IVE	1368538082	price	76.74
IVE	1368538082	bid	76.74
IVE	1368538082	ask	76.99
IVE	1368538197	price	76.69
IVE	1368538197	bid	76.62
IVE	1368538197	ask	76.69
IVE	1368538199	ask	76.75
IVE	1368538199	ask	76.69
IVE	1368538200	price	76.73
IVE	1368538200	ask	76.72
IVE	1368538218	price	76.7
IVE	1368538218	bid	76.65
IVE	1368538218	ask	76.74
IVE	1368538219	bid	76.7
IVE	1368538228	price	76.73
IVE	1368538228	bid	76.68
IVE	1368538228	ask	76.73
IVE	1368538267	bid	76.7
IVE	1368538273	price	76.72
IVE	1368538273	ask	76.72
IVE	1368538276	price	76.7
IVE	1368538276	bid	76.65
IVE	1368538276	ask	76.7
IVE	1368538328	price	76.7299
IVE	1368538328	bid	76.69
IVE	1368538328	ask	76.73
IVE	1368538386	price	76.73
IVE	1368538386	bid	76.71
IVE	1368538386	ask	76.75
IVE	1368538450	price	76.78
IVE	1368538450	bid	76.76
IVE	1368538450	ask	76.8
IVE	1368538451	price	76.7833
IVE	1368538451	bid	76.78
IVE	1368538452	price	76.78
IVE	1368538452	bid	76.76
IVE	1368538452	ask	76.79
IVE	1368538457	price	76.7601
IVE	1368538457	ask	76.8
IVE	1368538478	ask	76.81
IVE	1368538497	price	76.768
IVE	1368538497	ask	76.8
IVE	1368538547	price	76.7601
IVE	1368538547	ask	76.79
IVE	1368538586	price	76.81
IVE	1368538586	bid	76.79
IVE	1368538586	ask	76.82
IVE	1368538587	price	76.79
IVE	1368538594	price	76.81
IVE	1368538599	price	76.812
IVE	1368538599	bid	76.8
IVE	1368538608	price	76.85
IVE	1368538608	bid	76.81
IVE	1368538608	ask	76.85
IVE	1368538699	price	76.852
IVE	1368538699	bid	76.85
IVE	1368538699	ask	76.88
IVE	1368538699	price	76.8505
IVE	1368538725	price	76.89
IVE	1368538725	bid	76.86
IVE	1368538725	ask	76.89
IVE	1368538753	price	76.86
IVE	1368538753	bid	76.85
IVE	1368538753	ask	76.88
IVE	1368538808	price	76.9
IVE	1368538808	bid	76.89
IVE	1368538808	ask	76.92
IVE	1368538864	bid	76.9
IVE	1368538864	ask	76.93
IVE	1368538917	price	76.92
IVE	1368538917	bid	76.89
IVE	1368538917	ask	76.92
IVE	1368538944	bid	76.9
IVE	1368538963	price	76.9
IVE	1368538963	bid	76.89
IVE	1368538963	ask	76.9
IVE	1368538963	price	76.905
IVE	1368538964	price	76.91
IVE	1368538964	ask	76.91
IVE	1368538969	price	76.9
IVE	1368538969	ask	76.9
IVE	1368538972	price	76.89
IVE	1368538972	ask	76.91
IVE	1368538972	bid	76.88
IVE	1368538972	ask	76.9
IVE	1368539032	price	76.9
IVE	1368539032	bid	76.87
IVE	1368539047	price	76.88
IVE	1368539047	ask	76.89
IVE	1368539070	price	76.86
IVE	1368539070	bid	76.85
IVE	1368539070	ask	76.88
IVE	1368539070	price	76.87
IVE	1368539088	price	76.85
IVE	1368539088	bid	76.86
IVE	1368539088	ask	76.87
IVE	1368539088	price	76.86
IVE	1368539088	price	76.87
IVE	1368539088	bid	76.84
IVE	1368539088	ask	76.86
IVE	1368539089	price	76.86
IVE	1368539089	bid	76.83
IVE	1368539137	price	76.87
IVE	1368539137	bid	76.87
IVE	1368539137	ask	76.88
IVE	1368539160	price	76.88
IVE	1368539176	price	76.8899
IVE	1368539176	ask	76.89
IVE	1368539182	price	76.87
IVE	1368539182	bid	76.86
IVE	1368539182	ask	76.88
IVE	1368539197	price	76.8699
IVE	1368539197	ask	76.87
IVE	1368539201	price	76.86
IVE	1368539201	bid	76.85
IVE	1368539201	ask	76.86
IVE	1368539205	ask	76.87
IVE	1368539223	price	76.8699
IVE	1368539223	bid	76.84
IVE	1368539223	price	76.8509
IVE	1368539223	price	76.8699
IVE	1368539236	price	76.85
IVE	1368539236	ask	76.86
IVE	1368539239	price	76.8402
IVE	1368539267	price	76.85
IVE	1368539267	bid	76.85
IVE	1368539280	price	76.86
IVE	1368539280	bid	76.86
IVE	1368539280	ask	76.87
IVE	1368539296	price	76.87
IVE	1368539305	price	76.86
IVE	1368539305	bid	76.85
IVE	1368539311	bid	76.84
IVE	1368539311	ask	76.86
IVE	1368539318	bid	76.85
IVE	1368539318	ask	76.87
IVE	1368539319	price	76.8586
IVE	1368539319	bid	76.84
IVE	1368539324	price	76.87
IVE	1368539324	bid	76.85
IVE	1368539324	ask	76.88
IVE	1368539338	price	76.88
IVE	1368539338	bid	76.87
IVE	1368539357	price	76.89
IVE	1368539357	bid	76.88
IVE	1368539357	ask	76.89
IVE	1368539357	price	76.88
IVE	1368539366	price	76.89
IVE	1368539371	price	76.88
IVE	1368539371	bid	76.87
IVE	1368539377	price	76.86
IVE	1368539377	bid	76.86
IVE	1368539377	ask	76.88
IVE	1368539401	price	76.88
IVE	1368539401	bid	76.87
IVE	1368539401	ask	76.89
IVE	1368539403	price	76.89
IVE	1368539403	bid	76.88
IVE	1368539414	price	76.91
IVE	1368539414	bid	76.91
IVE	1368539414	ask	76.92
IVE	1368539415	price	76.92
IVE	1368539431	price	76.91
IVE	1368539502	bid	76.9
IVE	1368539502	ask	76.91
IVE	1368539504	bid	76.91
IVE	1368539504	ask	76.92
IVE	1368539548	bid	76.9
IVE	1368539551	price	76.92
IVE	1368539551	bid	76.92
IVE	1368539551	ask	76.93
IVE	1368539553	price	76.91
IVE	1368539553	bid	76.91
IVE	1368539553	ask	76.92
IVE	1368539556	price	76.92
IVE	1368539556	price	76.91
IVE	1368539556	bid	76.92
IVE	1368539556	ask	76.93
IVE	1368539557	price	76.92
IVE	1368539558	bid	76.91
IVE	1368539558	ask	76.92
IVE	1368539558	price	76.91
IVE	1368539572	price	76.9288
IVE	1368539572	ask	76.93
IVE	1368539608	price	76.93
IVE	1368539608	bid	76.93
IVE	1368539608	ask	76.94
IVE	1368539618	price	76.94
IVE	1368539618	bid	76.94
IVE	1368539618	ask	76.95
IVE	1368539645	bid	76.93
IVE	1368539645	ask	76.94
IVE	1368539647	price	76.93
IVE	1368539647	bid	76.92
IVE	1368539647	ask	76.93
IVE	1368539657	price	76.94
IVE	1368539657	ask	76.94
IVE	1368539713	bid	76.93
IVE	1368539747	price	76.92
IVE	1368539747	bid	76.91
IVE	1368539747	ask	76.92
IVE	1368539755	bid	76.92
IVE	1368539755	ask	76.93
IVE	1368539765	price	76.9299
IVE	1368539765	bid	76.91
IVE	1368539765	price	76.9172
IVE	1368539820	price	76.94
IVE	1368539820	bid	76.93
IVE	1368539820	ask	76.94
IVE	1368539833	price	76.95
IVE	1368539833	bid	76.95
IVE	1368539833	ask	76.96
IVE	1368539856	price	76.96
IVE	1368539889	price	76.95
IVE	1368539889	bid	76.94
IVE	1368539889	ask	76.95
IVE	1368539895	price	76.93
IVE	1368539895	bid	76.93
IVE	1368539895	ask	76.94
IVE	1368539896	bid	76.92
IVE	1368539896	ask	76.93
IVE	1368539897	bid	76.93
IVE	1368539897	ask	76.94
IVE	1368539902	price	76.92
IVE	1368539902	bid	76.91
IVE	1368539902	ask	76.93
IVE	1368539923	price	76.93
IVE	1368539923	bid	76.93
IVE	1368539923	ask	76.95
IVE	1368539944	price	76.94
IVE	1368539944	ask	76.94
IVE	1368539954	price	76.93
IVE	1368539954	ask	76.95
IVE	1368539957	price	76.9496
IVE	1368539957	bid	76.92
IVE	1368539988	price	76.93
IVE	1368539988	bid	76.93
IVE	1368540018	price	76.95
IVE	1368540018	bid	76.95
IVE	1368540018	ask	76.97
IVE	1368540043	price	76.94
IVE	1368540043	bid	76.94
IVE	1368540043	ask	76.96
IVE	1368540058	price	76.95
IVE	1368540058	ask	76.95
IVE	1368540058	bid	76.95
IVE	1368540058	ask	76.96
IVE	1368540061	bid	76.94
IVE	1368540061	ask	76.95
IVE	1368540091	price	76.9668
IVE	1368540091	bid	76.95
IVE	1368540091	ask	76.97
IVE	1368540100	price	76.95
IVE	1368540100	bid	76.94
IVE	1368540100	ask	76.96
IVE	1368540100	price	76.94
IVE	1368540100	ask	76.95
IVE	1368540120	price	76.9699
IVE	1368540120	bid	76.95
IVE	1368540120	ask	76.97
IVE	1368540143	price	76.95
IVE	1368540143	bid	76.94
IVE	1368540143	ask	76.96
IVE	1368540146	price	76.94
IVE	1368540193	price	76.97
IVE	1368540193	bid	76.96
IVE	1368540193	ask	76.97
IVE	1368540202	price	76.96
IVE	1368540214	bid	76.95
IVE	1368540214	ask	76.96
IVE	1368540230	price	76.95
IVE	1368540248	price	76.94
IVE	1368540248	bid	76.94
IVE	1368540248	ask	76.95
IVE	1368540307	price	76.956
IVE	1368540310	price	76.95
IVE	1368540310	bid	76.95
IVE	1368540310	ask	76.96
IVE	1368540312	price	76.9599
IVE	1368540325	price	76.95
IVE	1368540325	price	76.94
IVE	1368540325	bid	76.94
IVE	1368540325	ask	76.95
IVE	1368540330	price	76.95
IVE	1368540380	price	76.97
IVE	1368540380	bid	76.96
IVE	1368540380	ask	76.97
IVE	1368540435	price	76.99
IVE	1368540435	bid	76.98
IVE	1368540435	ask	76.99
IVE	1368540458	price	76.9999
IVE	1368540458	bid	76.99
IVE	1368540458	ask	77.0
IVE	1368540518	price	77.0
IVE	1368540518	bid	77.0
IVE	1368540518	ask	77.01
IVE	1368540523	bid	76.99
IVE	1368540523	ask	77.0
IVE	1368540538	price	76.9999
IVE	1368540567	price	76.9901
IVE	1368540574	price	76.9801
IVE	1368540574	bid	76.98
IVE	1368540574	ask	76.99
IVE	1368540626	price	77.0
IVE	1368540626	bid	76.99
IVE	1368540626	ask	77.0
IVE	1368540638	price	76.9804
IVE	1368540638	bid	76.98
IVE	1368540653	price	76.99
IVE	1368540653	ask	76.99
IVE	1368540672	price	76.9801
IVE	1368540672	ask	77.0
IVE	1368540690	price	77.01
IVE	1368540690	bid	77.01
IVE	1368540690	ask	77.02
IVE	1368540691	price	77.02
IVE	1368540691	ask	77.03
IVE	1368540693	price	77.03
IVE	1368540693	bid	77.02
IVE	1368540693	ask	77.04
IVE	1368540697	price	77.02
IVE	1368540697	ask	77.02
IVE	1368540697	bid	77.01
IVE	1368540741	price	77.01
IVE	1368540741	ask	77.01
IVE	1368540837	price	77.012
IVE	1368540837	ask	77.02
IVE	1368540912	price	77.0201
IVE	1368540912	bid	77.02
IVE	1368540912	ask	77.03
IVE	1368540920	price	77.04
IVE	1368540920	bid	77.04
IVE	1368540920	ask	77.05
IVE	1368540950	price	77.05
IVE	1368540981	price	77.04
IVE	1368541012	price	77.05
IVE	1368541012	bid	77.05
IVE	1368541012	ask	77.06
IVE	1368541018	price	77.06
IVE	1368541018	price	77.0684
IVE	1368541018	bid	77.06
IVE	1368541018	ask	77.07
IVE	1368541022	price	77.06
IVE	1368541022	bid	77.05
IVE	1368541022	ask	77.06
IVE	1368541024	price	77.0577
IVE	1368541066	price	77.06
IVE	1368541137	price	77.07
IVE	1368541137	bid	77.06
IVE	1368541137	ask	77.07
IVE	1368541149	price	77.0545
IVE	1368541149	bid	77.05
IVE	1368541205	price	77.07
IVE	1368541205	bid	77.06
IVE	1368541228	price	77.06
IVE	1368541228	bid	77.05
IVE	1368541228	ask	77.06
IVE	1368541308	price	77.04
IVE	1368541308	bid	77.03
IVE	1368541308	ask	77.04
IVE	1368541355	price	77.0392
