IVE	1644410347	price	156.25
IVE	1644410347	bid	156.0
IVE	1644410347	ask	156.82
IVE	1644413168	price	155.47
IVE	1644413168	bid	155.42
IVE	1644413168	ask	156.83
IVE	1644417000	price	156.63
IVE	1644417000	bid	156.57
IVE	1644417000	ask	156.6
IVE	1644417001	price	156.53
IVE	1644417001	bid	156.53
IVE	1644417001	ask	156.61
IVE	1644417004	price	156.54
IVE	1644417005	bid	156.52
IVE	1644417005	ask	156.59
IVE	1644417005	price	156.52
IVE	1644417007	price	156.53
IVE	1644417007	bid	156.51
IVE	1644417007	ask	156.58
IVE	1644417008	price	156.5
IVE	1644417008	bid	156.48
IVE	1644417008	ask	156.55
IVE	1644417011	price	156.49
IVE	1644417011	bid	156.49
IVE	1644417011	bid	156.48
IVE	1644417015	price	156.47
IVE	1644417015	bid	156.46
IVE	1644417015	ask	156.53
IVE	1644417019	price	156.52
IVE	1644417019	bid	156.45
IVE	1644417019	ask	156.52
IVE	1644417024	price	156.47
IVE	1644417024	bid	156.47
IVE	1644417024	ask	156.54
IVE	1644417071	price	156.65
IVE	1644417071	bid	156.58
IVE	1644417071	ask	156.65
IVE	1644417132	price	156.7745
IVE	1644417132	bid	156.76
IVE	1644417132	ask	156.83
IVE	1644417132	price	156.76
IVE	1644417158	price	156.7766
IVE	1644417158	bid	156.73
IVE	1644417188	price	156.7986
IVE	1644417188	bid	156.78
IVE	1644417188	ask	156.84
IVE	1644417189	price	156.7875
IVE	1644417189	bid	156.76
IVE	1644417189	price	156.8
IVE	1644417205	bid	156.78
IVE	1644417205	ask	156.83
IVE	1644417209	price	156.78
IVE	1644417209	bid	156.77
IVE	1644417209	ask	156.82
IVE	1644417210	price	156.77
IVE	1644417210	ask	156.8
IVE	1644417210	bid	156.75
IVE	1644417211	price	156.8
IVE	1644417211	bid	156.77
IVE	1644417211	price	156.84
IVE	1644417211	price	156.8
IVE	1644417211	price	156.85
IVE	1644417211	price	156.81
IVE	1644417211	price	156.8
IVE	1644417211	price	156.81
IVE	1644417211	price	156.79
IVE	1644417211	bid	156.78
IVE	1644417211	ask	156.79
IVE	1644417211	price	156.88
IVE	1644417211	price	156.81
IVE	1644417211	price	156.78
IVE	1644417211	bid	156.76
IVE	1644417211	ask	156.78
IVE	1644417211	price	156.76
IVE	1644417212	price	156.78
IVE	1644417212	bid	156.77
IVE	1644417212	ask	156.8
IVE	1644417221	price	156.77
IVE	1644417221	bid	156.73
IVE	1644417221	ask	156.79
IVE	1644417221	price	156.74
IVE	1644417221	price	156.76
IVE	1644417238	price	156.74
IVE	1644417238	bid	156.7
IVE	1644417238	ask	156.75
IVE	1644417244	price	156.75
IVE	1644417244	bid	156.74
IVE	1644417244	ask	156.79
IVE	1644417258	bid	156.73
IVE	1644417258	ask	156.8
IVE	1644417267	price	156.72
IVE	1644417267	bid	156.7
IVE	1644417267	ask	156.75
IVE	1644417270	price	156.71
IVE	1644417270	bid	156.68
IVE	1644417279	price	156.72
IVE	1644417279	bid	156.71
IVE	1644417279	ask	156.72
IVE	1644417280	price	156.7
IVE	1644417280	bid	156.67
IVE	1644417281	price	156.69
IVE	1644417281	bid	156.66
IVE	1644417289	price	156.68
IVE	1644417296	price	156.645
IVE	1644417296	bid	156.64
IVE	1644417296	ask	156.7
IVE	1644417296	price	156.65
IVE	1644417304	price	156.67
IVE	1644417304	ask	156.71
IVE	1644417322	bid	156.63
IVE	1644417322	ask	156.7
IVE	1644417365	price	156.62
IVE	1644417365	bid	156.59
IVE	1644417365	ask	156.63
IVE	1644417415	price	156.66
IVE	1644417415	bid	156.65
IVE	1644417415	ask	156.66
IVE	1644417415	ask	156.69
IVE	1644417429	price	156.64
IVE	1644417429	bid	156.64
IVE	1644417429	ask	156.68
IVE	1644417459	price	156.66
IVE	1644417459	bid	156.63
IVE	1644417459	ask	156.66
IVE	1644417555	price	156.6572
IVE	1644417555	bid	156.61
IVE	1644417583	price	156.61
IVE	1644417583	bid	156.59
IVE	1644417583	ask	156.65
IVE	1644417585	bid	156.61
IVE	1644417585	ask	156.62
IVE	1644417587	ask	156.63
IVE	1644417587	bid	156.56
IVE	1644417587	ask	156.61
IVE	1644417587	price	156.6
IVE	1644417587	bid	156.57
IVE	1644417587	bid	156.58
IVE	1644417600	price	156.65
IVE	1644417600	bid	156.63
IVE	1644417600	ask	156.69
IVE	1644417600	bid	156.64
IVE	1644417601	price	156.67
IVE	1644417601	bid	156.65
IVE	1644417601	ask	156.7
IVE	1644417601	price	156.65
IVE	1644417601	ask	156.69
IVE	1644417601	bid	156.64
IVE	1644417601	price	156.6725
IVE	1644417601	bid	156.65
IVE	1644417601	ask	156.7
IVE	1644417604	price	156.66
IVE	1644417604	bid	156.66
IVE	1644417604	price	156.68
IVE	1644417605	price	156.66
IVE	1644417605	price	156.68
IVE	1644417605	price	156.66
IVE	1644417605	bid	156.64
IVE	1644417611	bid	156.63
IVE	1644417611	ask	156.71
IVE	1644417612	price	156.69
IVE	1644417612	ask	156.7
IVE	1644417612	price	156.7
IVE	1644417627	price	156.66
IVE	1644417627	ask	156.64
IVE	1644417627	price	156.64
IVE	1644417658	price	156.67
IVE	1644417658	bid	156.66
IVE	1644417658	ask	156.7
IVE	1644417663	price	156.66
IVE	1644417663	bid	156.61
IVE	1644417663	ask	156.66
IVE	1644417663	price	156.67
IVE	1644417663	price	156.66
IVE	1644417664	price	156.68
IVE	1644417664	bid	156.67
IVE	1644417664	ask	156.69
IVE	1644417666	bid	156.65
IVE	1644417666	ask	156.68
IVE	1644417667	price	156.69
IVE	1644417667	bid	156.68
IVE	1644417667	ask	156.72
IVE	1644417669	price	156.7
IVE	1644417669	ask	156.73
IVE	1644417681	bid	156.69
IVE	1644417681	ask	156.7
IVE	1644417688	price	156.68
IVE	1644417688	bid	156.64
IVE	1644417688	ask	156.68
IVE	1644417695	price	156.67
IVE	1644417695	bid	156.67
IVE	1644417695	bid	156.66
IVE	1644417695	ask	156.69
IVE	1644417696	bid	156.67
IVE	1644417696	bid	156.66
IVE	1644417696	ask	156.68
IVE	1644417696	bid	156.67
IVE	1644417696	ask	156.67
IVE	1644417696	bid	156.66
IVE	1644417697	price	156.68
IVE	1644417697	bid	156.68
IVE	1644417697	ask	156.69
IVE	1644417697	bid	156.67
IVE	1644417697	ask	156.68
IVE	1644417698	price	156.67
IVE	1644417698	bid	156.66
IVE	1644417699	price	156.69
IVE	1644417699	bid	156.67
IVE	1644417699	ask	156.7
IVE	1644417699	price	156.7
IVE	1644417699	bid	156.69
IVE	1644417699	ask	156.73
IVE	1644417699	ask	156.71
IVE	1644417699	ask	156.7
IVE	1644417699	price	156.695
IVE	1644417699	price	156.69
IVE	1644417700	price	156.7
IVE	1644417700	bid	156.68
IVE	1644417700	price	156.71
IVE	1644417700	bid	156.71
IVE	1644417700	ask	156.71
IVE	1644417700	ask	156.73
IVE	1644417701	price	156.7
IVE	1644417701	bid	156.7
IVE	1644417701	ask	156.72
IVE	1644417702	price	156.71
IVE	1644417706	bid	156.69
IVE	1644417706	ask	156.71
IVE	1644417721	price	156.68
IVE	1644417721	bid	156.64
IVE	1644417721	ask	156.67
IVE	1644417725	price	156.73
IVE	1644417725	bid	156.68
IVE	1644417725	ask	156.73
IVE	1644417728	price	156.75
IVE	1644417728	bid	156.72
IVE	1644417728	ask	156.77
IVE	1644417733	bid	156.74
IVE	1644417733	ask	156.76
IVE	1644417733	price	156.76
IVE	1644417733	bid	156.75
IVE	1644417733	ask	156.77
IVE	1644417733	price	156.7767
IVE	1644417733	price	156.75
IVE	1644417733	bid	156.74
IVE	1644417738	price	156.76
IVE	1644417738	bid	156.75
IVE	1644417738	ask	156.79
IVE	1644417738	bid	156.76
IVE	1644417738	bid	156.75
IVE	1644417738	ask	156.78
IVE	1644417738	bid	156.76
IVE	1644417738	ask	156.77
IVE	1644417738	bid	156.75
IVE	1644417738	ask	156.76
IVE	1644417738	bid	156.76
IVE	1644417738	ask	156.77
IVE	1644417748	price	156.7693
IVE	1644417748	bid	156.75
IVE	1644417772	price	156.85
IVE	1644417772	bid	156.85
IVE	1644417772	ask	156.87
IVE	1644417779	price	156.82
IVE	1644417779	bid	156.82
IVE	1644417779	ask	156.85
IVE	1644417784	price	156.81
IVE	1644417784	bid	156.81
IVE	1644417798	price	156.8301
IVE	1644417798	bid	156.83
IVE	1644417798	ask	156.87
IVE	1644417802	price	156.88
IVE	1644417802	bid	156.86
IVE	1644417802	ask	156.9
IVE	1644417837	price	156.81
IVE	1644417837	bid	156.81
IVE	1644417837	ask	156.85
IVE	1644417842	price	156.84
IVE	1644417842	bid	156.8
IVE	1644417854	price	156.83
IVE	1644417854	bid	156.82
IVE	1644417854	ask	156.83
IVE	1644417854	price	156.82
IVE	1644417897	price	156.8857
IVE	1644417897	bid	156.88
IVE	1644417897	ask	156.9
IVE	1644417897	price	156.9
IVE	1644417897	bid	156.89
IVE	1644417897	ask	156.93
IVE	1644417906	price	156.94
IVE	1644417906	bid	156.93
IVE	1644417906	ask	156.96
IVE	1644417942	price	156.93
IVE	1644417942	bid	156.91
IVE	1644417942	ask	156.95
IVE	1644417965	price	156.96
IVE	1644417965	bid	156.95
IVE	1644417965	ask	156.96
IVE	1644417991	price	156.9033
IVE	1644417991	bid	156.9
IVE	1644417991	ask	156.94
IVE	1644417991	price	156.94
IVE	1644418050	price	156.92
IVE	1644418050	ask	156.93
IVE	1644418080	price	157.0
IVE	1644418080	bid	156.97
IVE	1644418080	ask	157.0
IVE	1644418080	price	157.01
IVE	1644418080	price	157.0
IVE	1644418081	price	157.01
IVE	1644418081	bid	157.0
IVE	1644418081	ask	157.04
IVE	1644418094	price	156.9714
IVE	1644418094	bid	156.97
IVE	1644418094	ask	157.0
IVE	1644418098	price	156.97
IVE	1644418098	bid	156.96
IVE	1644418098	ask	156.97
IVE	1644418136	price	157.03
IVE	1644418136	bid	157.02
IVE	1644418136	ask	157.03
IVE	1644418219	price	157.02
IVE	1644418219	ask	157.05
IVE	1644418220	bid	157.01
IVE	1644418236	price	157.0499
IVE	1644418236	bid	157.02
IVE	1644418280	price	156.9654
IVE	1644418280	bid	156.94
IVE	1644418280	ask	156.98
IVE	1644418307	price	156.97
IVE	1644418307	bid	156.95
IVE	1644418309	price	156.98
IVE	1644418309	bid	156.98
IVE	1644418309	ask	156.99
IVE	1644418312	price	156.99
IVE	1644418312	bid	156.99
IVE	1644418312	bid	156.98
IVE	1644418312	ask	157.01
IVE	1644418319	price	157.0065
IVE	1644418319	bid	157.0
IVE	1644418319	ask	157.04
IVE	1644418330	price	157.03
IVE	1644418330	bid	157.02
IVE	1644418331	price	157.04
IVE	1644418331	bid	157.03
IVE	1644418341	price	156.98
IVE	1644418341	bid	156.97
IVE	1644418341	ask	156.99
IVE	1644418344	price	156.99
IVE	1644418344	bid	156.99
IVE	1644418344	ask	157.0
IVE	1644418361	price	156.97
IVE	1644418361	bid	156.95
IVE	1644418361	ask	156.97
IVE	1644418363	price	156.96
IVE	1644418363	ask	156.98
IVE	1644418398	price	156.915
IVE	1644418398	bid	156.9
IVE	1644418398	ask	156.93
IVE	1644418422	price	156.8727
IVE	1644418422	bid	156.87
IVE	1644418422	ask	156.91
IVE	1644418443	price	156.9239
IVE	1644418443	bid	156.9
IVE	1644418443	ask	156.94
IVE	1644418460	price	156.9
IVE	1644418460	price	156.89
IVE	1644418460	bid	156.89
IVE	1644418460	ask	156.9
IVE	1644418460	price	156.88
IVE	1644418460	bid	156.88
IVE	1644418460	price	156.89
IVE	1644418460	bid	156.87
IVE	1644418460	price	156.87
IVE	1644418474	price	156.8913
IVE	1644418491	price	156.88
IVE	1644418494	price	156.8852
IVE	1644418504	price	156.8923
IVE	1644418504	bid	156.88
IVE	1644418504	ask	156.91
IVE	1644418520	price	156.85
